"cycle","variable_name","variable_label","has_value_labels","n_value_labels"
"2010-2011","DPSDPP","Depr. scale - predicted prob. - (D)",FALSE,0
"2013-2014","DPSDPP","Depr. scale - predicted prob. - (D)",TRUE,10
"2010-2011","DPSDSF","Depr. scale - short form score - (D)",TRUE,4
"2013-2014","DPSDSF","Depr. scale - short form score - (D)",TRUE,4
"2010-2011","DPSDWK","No. of weeks felt depressed - (D)",TRUE,4
"2013-2014","DPSDWK","No. of weeks felt depressed - (D)",TRUE,4
"2010-2011","DPS_02","Depressed >= 2 weeks - 12 mo",TRUE,6
"2010-2011","DPS_03","Dep. -length/time feelings lasted - 2 wk",TRUE,8
"2010-2011","DPS_04","Depressed - frequence - 2 wk",TRUE,7
"2010-2011","DPS_05","Dep.-lost interest in most things - 2 wk",TRUE,6
"2010-2011","DPS_06","Dep. - felt tired all of the time - 2 wk",TRUE,6
"2010-2011","DPS_07","Depressed - weight change - 2 wk",TRUE,8
"2010-2011","DPS_08A","Depressed -weight change (amount) - 2 wk",TRUE,4
"2010-2011","DPS_08B","Depressed - weight change (lb/kg) - 2 wk",TRUE,6
"2010-2011","DPS_09","Depressed - trouble fall asleep - 2 wk",TRUE,6
"2010-2011","DPS_10","Depr. - fall asleep (freq.) - 2 wk",TRUE,7
"2010-2011","DPS_11","Depressed - trouble concentrating - 2 wk",TRUE,6
"2010-2011","DPS_12","Depressed - felt down on self - 2 wk",TRUE,6
"2010-2011","DPS_13","Depr.- thought a lot about death - 2 wk",TRUE,6
"2010-2011","DPS_14","Depressed - number of weeks - 12 mo",TRUE,4
"2010-2011","DPS_15","Depressed - most recent month - 2 wk",TRUE,16
"2010-2011","DPS_16","Loss int. - things give pleasure - 12 mo",TRUE,6
"2010-2011","DPS_17","Loss interest - freq. - 12 mo",TRUE,8
"2010-2011","DPS_18","Loss interest - freq. - 2 wk",TRUE,7
"2010-2011","DPS_19","Loss int. -felt tired all the time -2 wk",TRUE,6
"2010-2011","DPS_20","Loss interest - weight change - 2 wk",TRUE,8
"2010-2011","DPS_21A","Loss interest - weight change (amount)",TRUE,4
"2010-2011","DPS_21B","Loss int. - weight change (lb/kg) - 2 wk",TRUE,6
"2010-2011","DPS_22","Loss interest -trouble fall asleep -2 wk",TRUE,6
"2010-2011","DPS_23","Loss int. -trouble to sleep (freq) -2 wk",TRUE,7
"2010-2011","DPS_24","Loss int.- trouble concentrating - 2 wk",TRUE,6
"2010-2011","DPS_25","Loss interest - felt down on self - 2 wk",TRUE,6
"2010-2011","DPS_26","Loss int.- thought a lot/death - 2 wk",TRUE,6
"2010-2011","DPS_27","Loss interest - nombre of weeks - 12 mo",TRUE,4
"2010-2011","DPS_28","Loss interest - most recent month - 2 wk",TRUE,16
"2010-2011","DRVFSBU","Passenger seat belt use - motor vehicle",TRUE,6
"2013-2014","DRVFSBU","Passenger seat belt use - motor vehicle",TRUE,6
"2010-2011","DRV_01A","Drove a motor vehicle",TRUE,6
"2013-2014","DRV_01A","Drove a motor vehicle",TRUE,6
"2010-2011","DRV_01B","Drove a motorcycle",TRUE,6
"2013-2014","DRV_01B","Drove a motorcycle",TRUE,6
"2010-2011","DRV_02","Freq. - seat belt when driving",TRUE,8
"2013-2014","DRV_02","Freq. - seat belt when driving",TRUE,8
"2010-2011","DRV_03A","Use of a cell phone while driving",TRUE,8
"2013-2014","DRV_03A","Use of a cell phone while driving",TRUE,8
"2010-2011","DRV_03B","Use of a hands-free while driving",TRUE,8
"2013-2014","DRV_03B","Use of a hands-free while driving",TRUE,8
"2010-2011","DRV_04","Freq. - tired when driving",TRUE,8
"2013-2014","DRV_04","Freq. - tired when driving",TRUE,8
"2010-2011","DRV_05","Driving speed compared to others",TRUE,9
"2013-2014","DRV_05","Driving speed compared to others",TRUE,9
"2010-2011","DRV_06","Driving aggression compared to others",TRUE,9
"2013-2014","DRV_06","Driving aggression compared to others",TRUE,9
"2010-2011","DRV_07","Drove a motor vehicle after 2+ drinks",TRUE,6
"2013-2014","DRV_07","No. of times - drove after 2+ drinks",TRUE,6
"2010-2011","DRV_07A","No. of times - drove after 2+ drinks",TRUE,4
"2013-2014","DRV_07A","No. of times - drove after 2+ drinks",TRUE,4
"2010-2011","DRV_08A","Freq. - seat belt - front seat pass.",TRUE,9
"2013-2014","DRV_08A","Freq. - seat belt - front seat pass.",TRUE,9
"2010-2011","DRV_08B","Freq. - seat belt - back seat pass.",TRUE,9
"2013-2014","DRV_08B","Freq. - seat belt - back seat pass.",TRUE,9
"2010-2011","DRV_09","Freq. - seat belt - in taxi",TRUE,9
"2013-2014","DRV_09","Freq. - seat belt - in taxi",TRUE,9
"2010-2011","DRV_10","Passenger/driver had 2+ drinks",TRUE,6
"2013-2014","DRV_10","No. times - pass./driver after 2+ drinks",TRUE,6
"2010-2011","DRV_10A","No. times - pass./driver after 2+ drinks",TRUE,4
"2013-2014","DRV_10A","No. times - pass./driver after 2+ drinks",TRUE,4
"2010-2011","DRV_11A","Driver/pass. - snowmobile/motor boat",TRUE,6
"2013-2014","DRV_11A","Driver/pass. - snowmobile/motor boat",TRUE,6
"2010-2011","DRV_11B","Driver/pass. - ATV",TRUE,6
"2013-2014","DRV_11B","Driver/pass. - ATV",TRUE,6
"2010-2011","DRV_12","Freq. - wears helmet - ATV",TRUE,8
"2013-2014","DRV_12","Freq. - wears helmet - ATV",TRUE,8
"2010-2011","DRV_13","With driver had 2+ drinks - ATV/snow.",TRUE,6
"2013-2014","DRV_13","No. times - With driver 2+ drinks - ATV",TRUE,6
"2010-2011","DRV_13A","No. times - With driver 2+ drinks - ATV",TRUE,4
"2013-2014","DRV_13A","No. times - With driver 2+ drinks - ATV",TRUE,4
"2010-2011","DRV_14","Drove snowmobile/ATV after 2+ drinks",TRUE,6
"2013-2014","DRV_14","No. times - drove snow./ATV aft. 2+ drks",TRUE,6
"2010-2011","DRV_14A","No. times - drove snow./ATV aft. 2+ drks",TRUE,4
"2013-2014","DRV_14A","No. times - drove snow./ATV aft. 2+ drks",TRUE,4
"2010-2011","EDUDH04","Highest level/edu. - HH 4 levels - (D)",TRUE,8
"2013-2014","EDUDH04","Highest level/edu. - HH 4 levels - (D)",TRUE,8
"2010-2011","EDUDR04","Highest level/edu. - respond. 4 levels -",TRUE,8
"2013-2014","EDUDR04","Highest level/edu. - respond. 4 levels -",TRUE,8
"2010-2011","ETSG11","No. of people who smoke inside home -(G)",TRUE,8
"2013-2014","ETSG11","No. of people who smoke inside home -(G)",TRUE,8
"2010-2011","ETS_10","Someone smokes inside home",TRUE,6
"2013-2014","ETS_10","Someone smokes inside home",TRUE,6
"2010-2011","ETS_20","Exposed to 2nd-hand smoke - private veh.",TRUE,6
"2013-2014","ETS_20","Exposed to 2nd-hand smoke - private veh.",TRUE,6
"2010-2011","ETS_20B","Exposed to 2nd-hand smoke -public places",TRUE,6
"2013-2014","ETS_20B","Exposed to 2nd-hand smoke -public places",TRUE,6
"2010-2011","ETS_35","Smoking allowed - House",TRUE,6
"2013-2014","ETS_35","Smoking allowed - House",TRUE,6
"2010-2011","ETS_36","Smoking restrictions",TRUE,6
"2013-2014","ETS_36","Smoking restrictions",TRUE,6
"2010-2011","ETS_37A","Type of restrictions -certain rooms only",TRUE,6
"2013-2014","ETS_37A","Type of restrictions -certain rooms only",TRUE,6
"2010-2011","ETS_37B","Type of restrictions - young children",TRUE,6
"2013-2014","ETS_37B","Type of restrictions - young children",TRUE,6
"2010-2011","ETS_37C","Type of restrictions - windows open",TRUE,6
"2013-2014","ETS_37C","Type of restrictions - windows open",TRUE,6
"2010-2011","ETS_37D","Type of restrictions - Other",TRUE,6
"2013-2014","ETS_37D","Type of restrictions - Other",TRUE,6
"2013-2014","EYXG46M","No eye exam - other - (G)",TRUE,6
"2010-2011","EYX_140","Visit eye doctor - 12 m",TRUE,6
"2013-2014","EYX_140","Visit eye doctor - 12 m",TRUE,6
"2010-2011","EYX_142","Last time eye examination",TRUE,9
"2013-2014","EYX_142","Last time eye examination",TRUE,9
"2010-2011","EYX_46A","No eye exam - haven't got around to it",TRUE,6
"2013-2014","EYX_46A","No eye exam - haven't got around to it",TRUE,6
"2010-2011","EYX_46B","No eye exam - resp. think not nec.",TRUE,6
"2013-2014","EYX_46B","No eye exam - resp. think not nec.",TRUE,6
"2010-2011","EYX_46C","No eye exam - dr. think not nec.",TRUE,6
"2013-2014","EYX_46C","No eye exam - dr. think not nec.",TRUE,6
"2010-2011","EYX_46D","No eye exam - pers./family resp.",TRUE,6
"2013-2014","EYX_46D","No eye exam - pers./family resp.",TRUE,6
"2010-2011","EYX_46E","No eye exam - not av. when require",TRUE,6
"2013-2014","EYX_46E","No eye exam - not av. when require",TRUE,6
"2010-2011","EYX_46F","No eye exam - not available/area",TRUE,6
"2013-2014","EYX_46F","No eye exam - not available/area",TRUE,6
"2010-2011","EYX_46G","No eye exam - wait. time too long",TRUE,6
"2013-2014","EYX_46G","No eye exam - wait. time too long",TRUE,6
"2010-2011","EYX_46H","No eye exam - transportation problems",TRUE,6
"2013-2014","EYX_46H","No eye exam - transportation problems",TRUE,6
"2010-2011","EYX_46I","No eye exam - language problem",TRUE,6
"2010-2011","EYX_46J","No eye exam - cost",TRUE,6
"2013-2014","EYX_46J","No eye exam - cost",TRUE,6
"2010-2011","EYX_46K","No eye exam - did not know where to go",TRUE,6
"2013-2014","EYX_46K","No eye exam - did not know where to go",TRUE,6
"2010-2011","EYX_46L","No eye exam - fear",TRUE,6
"2013-2014","EYX_46L","No eye exam - fear",TRUE,6
"2010-2011","EYX_46M","No eye exam - other",TRUE,6
"2010-2011","EYX_46N","No eye exam - health problem",TRUE,6
"2013-2014","EYX_46N","No eye exam - health problem",TRUE,6
"2010-2011","FDCFAVD","Avoids foods for content reasons - (F)",TRUE,6
"2013-2014","FDCFAVD","Avoids foods for content reasons - (F)",TRUE,6
"2010-2011","FDCFCAH","Chooses/avoids foods hlth concerns - (F)",TRUE,6
"2013-2014","FDCFCAH","Chooses/avoids foods hlth concerns - (F)",TRUE,6
"2010-2011","FDCFCHO","Chooses foods for content reasons - (F)",TRUE,6
"2013-2014","FDCFCHO","Chooses foods for content reasons - (F)",TRUE,6
"2010-2011","FDC_1A","Chooses/avoids foods - weight concern",TRUE,6
"2013-2014","FDC_1A","Chooses/avoids foods - weight concern",TRUE,6
"2010-2011","FDC_1B","Chooses/avoids foods - heart disease",TRUE,6
"2013-2014","FDC_1B","Chooses/avoids foods - heart disease",TRUE,6
"2010-2011","FDC_1C","Chooses/avoids foods - cancer",TRUE,6
"2013-2014","FDC_1C","Chooses/avoids foods - cancer",TRUE,6
"2010-2011","FDC_1D","Chooses/avoids foods - osteoporosis",TRUE,6
"2013-2014","FDC_1D","Chooses/avoids foods - osteoporosis",TRUE,6
"2010-2011","FDC_2A","Reason/choose foods - lower fat content",TRUE,6
"2013-2014","FDC_2A","Reason/choose foods - lower fat content",TRUE,6
"2010-2011","FDC_2B","Reason/choose foods - fibre content",TRUE,6
"2013-2014","FDC_2B","Reason/choose foods - fibre content",TRUE,6
"2010-2011","FDC_2C","Reason/choose foods - calcium content",TRUE,6
"2013-2014","FDC_2C","Reason/choose foods - calcium content",TRUE,6
"2010-2011","FDC_3A","Reason/avoid foods - fat content",TRUE,6
"2013-2014","FDC_3A","Reason/avoid foods - fat content",TRUE,6
"2010-2011","FDC_3B","Reason/avoid foods - type of fat",TRUE,6
"2013-2014","FDC_3B","Reason/avoid foods - type of fat",TRUE,6
"2010-2011","FDC_3C","Reason/avoid foods - salt content",TRUE,6
"2013-2014","FDC_3C","Reason/avoid foods - salt content",TRUE,6
"2010-2011","FDC_3D","Reason/avoid foods - cholesterol content",TRUE,6
"2013-2014","FDC_3D","Reason/avoid foods - cholesterol content",TRUE,6
"2010-2011","FDC_3E","Reason/avoid foods - calorie content",TRUE,6
"2013-2014","FDC_3E","Reason/avoid foods - calorie content",TRUE,6
"2010-2011","FLU_160","Ever had a flu shot",TRUE,6
"2013-2014","FLU_160","Ever had a flu shot",TRUE,6
"2010-2011","FLU_162","Had flu shot - last time",TRUE,7
"2013-2014","FLU_162","Had flu shot - last time",TRUE,7
"2010-2011","FLU_164","Had flu shot - which month",TRUE,16
"2013-2014","FLU_164","Had flu shot - which month",TRUE,16
"2010-2011","FLU_165","Had flu shot - current/last year",TRUE,6
"2013-2014","FLU_165","Had flu shot - current/last year",TRUE,6
"2010-2011","FLU_66A","No flu shot - have not gotten around it",TRUE,6
"2013-2014","FLU_66A","No flu shot - have not gotten around it",TRUE,6
"2010-2011","FLU_66B","No flu shot - resp. didn't think nec.",TRUE,6
"2013-2014","FLU_66B","No flu shot - resp. didn't think nec.",TRUE,6
"2010-2011","FLU_66C","No flu shot - doctor didn't think nec.",TRUE,6
"2013-2014","FLU_66C","No flu shot - doctor didn't think nec.",TRUE,6
"2010-2011","FLU_66D","No flu shot - personal/family resp.",TRUE,6
"2013-2014","FLU_66D","No flu shot - personal/family resp.",TRUE,6
"2010-2011","FLU_66E","No flu shot - not available when req'd",TRUE,6
"2013-2014","FLU_66E","No flu shot - not available when req'd",TRUE,6
"2010-2011","FLU_66F","No flu shot - not available in area",TRUE,6
"2013-2014","FLU_66F","No flu shot - not available in area",TRUE,6
"2010-2011","FLU_66G","No flu shot - waiting time was too long",TRUE,6
"2013-2014","FLU_66G","No flu shot - waiting time was too long",TRUE,6
"2010-2011","FLU_66H","No flu shot - transportation problems",TRUE,6
"2013-2014","FLU_66H","No flu shot - transportation problems",TRUE,6
"2010-2011","FLU_66I","No flu shot - language problem",TRUE,6
"2013-2014","FLU_66I","No flu shot - language problem",TRUE,6
"2010-2011","FLU_66J","No flu shot - cost",TRUE,6
"2013-2014","FLU_66J","No flu shot - cost",TRUE,6
"2010-2011","FLU_66K","No flu shot - did not know where to go",TRUE,6
